 ( -2.1852269730e-06+ 0.0000000000e+00j)  ( -1.9312712286e-06+ 0.0000000000e+00j)
 ( -2.5110969783e-06+ 0.0000000000e+00j)  ( -2.2192703124e-06+ 0.0000000000e+00j)
 ( -2.8797966980e-06+ 0.0000000000e+00j)  ( -2.5451216633e-06+ 0.0000000000e+00j)
 ( -3.2960332518e-06+ 0.0000000000e+00j)  ( -2.9129853642e-06+ 0.0000000000e+00j)
 ( -3.7648939759e-06+ 0.0000000000e+00j)  ( -3.3273575272e-06+ 0.0000000000e+00j)
 ( -4.2918578321e-06+ 0.0000000000e+00j)  ( -3.7930803778e-06+ 0.0000000000e+00j)
 ( -4.8828042694e-06+ 0.0000000000e+00j)  ( -4.3153500859e-06+ 0.0000000000e+00j)
 ( -5.5440190613e-06+ 0.0000000000e+00j)  ( -4.8997219251e-06+ 0.0000000000e+00j)
 ( -6.2821966225e-06+ 0.0000000000e+00j)  ( -5.5521123197e-06+ 0.0000000000e+00j)
 ( -7.1044382891e-06+ 0.0000000000e+00j)  ( -6.2787973256e-06+ 0.0000000000e+00j)
 ( -8.0182460408e-06+ 0.0000000000e+00j)  ( -7.0864070812e-06+ 0.0000000000e+00j)
 ( -9.0315111372e-06+ 0.0000000000e+00j)  ( -7.9819157649e-06+ 0.0000000000e+00j)
 ( -1.0152497148e-05+ 0.0000000000e+00j)  ( -8.9726265973e-06+ 0.0000000000e+00j)
 ( -1.1389816875e-05+ 0.0000000000e+00j)  ( -1.0066151445e-05+ 0.0000000000e+00j)
 ( -1.2752402683e-05+ 0.0000000000e+00j)  ( -1.1270384599e-05+ 0.0000000000e+00j)
 ( -1.4249469807e-05+ 0.0000000000e+00j)  ( -1.2593470349e-05+ 0.0000000000e+00j)
 ( -1.5890472240e-05+ 0.0000000000e+00j)  ( -1.4043763994e-05+ 0.0000000000e+00j)
 ( -1.7685050875e-05+ 0.0000000000e+00j)  ( -1.5629786010e-05+ 0.0000000000e+00j)
 ( -1.9642973651e-05+ 0.0000000000e+00j)  ( -1.7360169159e-05+ 0.0000000000e+00j)
 ( -2.1774067540e-05+ 0.0000000000e+00j)  ( -1.9243598373e-05+ 0.0000000000e+00j)
 ( -2.4088142315e-05+ 0.0000000000e+00j)  ( -2.1288743383e-05+ 0.0000000000e+00j)
 ( -2.6594906148e-05+ 0.0000000000e+00j)  ( -2.3504184129e-05+ 0.0000000000e+00j)
 ( -2.9303873224e-05+ 0.0000000000e+00j)  ( -2.5898329106e-05+ 0.0000000000e+00j)
 ( -3.2224263679e-05+ 0.0000000000e+00j)  ( -2.8479326935e-05+ 0.0000000000e+00j)
 ( -3.5364896334e-05+ 0.0000000000e+00j)  ( -3.1254971557e-05+ 0.0000000000e+00j)
 ( -3.8734074828e-05+ 0.0000000000e+00j)  ( -3.4232601606e-05+ 0.0000000000e+00j)
 ( -4.2339467935e-05+ 0.0000000000e+00j)  ( -3.7418994632e-05+ 0.0000000000e+00j)
 ( -4.6187984990e-05+ 0.0000000000e+00j)  ( -4.0820257002e-05+ 0.0000000000e+00j)
 ( -5.0285647535e-05+ 0.0000000000e+00j)  ( -4.4441710466e-05+ 0.0000000000e+00j)
 ( -5.4637458416e-05+ 0.0000000000e+00j)  ( -4.8287776464e-05+ 0.0000000000e+00j)
 ( -5.9247269767e-05+ 0.0000000000e+00j)  ( -5.2361859458e-05+ 0.0000000000e+00j)
 ( -6.4117651412e-05+ 0.0000000000e+00j)  ( -5.6666230617e-05+ 0.0000000000e+00j)
 ( -6.9249761364e-05+ 0.0000000000e+00j)  ( -6.1201913378e-05+ 0.0000000000e+00j)
 ( -7.4643220226e-05+ 0.0000000000e+00j)  ( -6.5968572434e-05+ 0.0000000000e+00j)
 ( -8.0295991371e-05+ 0.0000000000e+00j)  ( -7.0964407844e-05+ 0.0000000000e+00j)
 ( -8.6204268847e-05+ 0.0000000000e+00j)  ( -7.6186055967e-05+ 0.0000000000e+00j)
 ( -9.2362375025e-05+ 0.0000000000e+00j)  ( -8.1628498995e-05+ 0.0000000000e+00j)
 ( -9.8762669968e-05+ 0.0000000000e+00j)  ( -8.7284984866e-05+ 0.0000000000e+00j)
 ( -1.0539547453e-04+ 0.0000000000e+00j)  ( -9.3146959294e-05+ 0.0000000000e+00j)
 ( -1.1224900910e-04+ 0.0000000000e+00j)  ( -9.9204011641e-05+ 0.0000000000e+00j)
 ( -1.1930934990e-04+ 0.0000000000e+00j)  ( -1.0544383626e-04+ 0.0000000000e+00j)
 ( -1.2656040436e-04+ 0.0000000000e+00j)  ( -1.1185221079e-04+ 0.0000000000e+00j)
 ( -1.3398390744e-04+ 0.0000000000e+00j)  ( -1.1841299286e-04+ 0.0000000000e+00j)
 ( -1.4155943992e-04+ 0.0000000000e+00j)  ( -1.2510813626e-04+ 0.0000000000e+00j)
 ( -1.4926447000e-04+ 0.0000000000e+00j)  ( -1.3191772772e-04+ 0.0000000000e+00j)
 ( -1.5707441893e-04+ 0.0000000000e+00j)  ( -1.3882004491e-04+ 0.0000000000e+00j)
 ( -1.6496275134e-04+ 0.0000000000e+00j)  ( -1.4579163626e-04+ 0.0000000000e+00j)
 ( -1.7290109036e-04+ 0.0000000000e+00j)  ( -1.5280742270e-04+ 0.0000000000e+00j)
 ( -1.8085935753e-04+ 0.0000000000e+00j)  ( -1.5984082135e-04+ 0.0000000000e+00j)
 ( -1.8880593696e-04+ 0.0000000000e+00j)  ( -1.6686389055e-04+ 0.0000000000e+00j)
 ( -1.9670786296e-04+ 0.0000000000e+00j)  ( -1.7384749571e-04+ 0.0000000000e+00j)
 ( -2.0453102981e-04+ 0.0000000000e+00j)  ( -1.8076149470e-04+ 0.0000000000e+00j)
 ( -2.1224042218e-04+ 0.0000000000e+00j)  ( -1.8757494149e-04+ 0.0000000000e+00j)
 ( -2.1980036421e-04+ 0.0000000000e+00j)  ( -1.9425630628e-04+ 0.0000000000e+00j)
 ( -2.2717478495e-04+ 0.0000000000e+00j)  ( -2.0077371011e-04+ 0.0000000000e+00j)
 ( -2.3432749753e-04+ 0.0000000000e+00j)  ( -2.0709517154e-04+ 0.0000000000e+00j)
 ( -2.4122248912e-04+ 0.0000000000e+00j)  ( -2.1318886298e-04+ 0.0000000000e+00j)
 ( -2.4782421862e-04+ 0.0000000000e+00j)  ( -2.1902337374e-04+ 0.0000000000e+00j)
 ( -2.5409791858e-04+ 0.0000000000e+00j)  ( -2.2456797684e-04+ 0.0000000000e+00j)
 ( -2.6000989785e-04+ 0.0000000000e+00j)  ( -2.2979289656e-04+ 0.0000000000e+00j)
 ( -2.6552784133e-04+ 0.0000000000e+00j)  ( -2.3466957327e-04+ 0.0000000000e+00j)
 ( -2.7062110308e-04+ 0.0000000000e+00j)  ( -2.3917092257e-04+ 0.0000000000e+00j)
 ( -2.7526098912e-04+ 0.0000000000e+00j)  ( -2.4327158513e-04+ 0.0000000000e+00j)
 ( -2.7942102624e-04+ 0.0000000000e+00j)  ( -2.4694816432e-04+ 0.0000000000e+00j)
 ( -2.8307721330e-04+ 0.0000000000e+00j)  ( -2.5017944829e-04+ 0.0000000000e+00j)
 ( -2.8620825179e-04+ 0.0000000000e+00j)  ( -2.5294661373e-04+ 0.0000000000e+00j)
 ( -2.8879575234e-04+ 0.0000000000e+00j)  ( -2.5523340840e-04+ 0.0000000000e+00j)
 ( -2.9082441464e-04+ 0.0000000000e+00j)  ( -2.5702631009e-04+ 0.0000000000e+00j)
 ( -2.9228217809e-04+ 0.0000000000e+00j)  ( -2.5831465983e-04+ 0.0000000000e+00j)
 ( -2.9316034121e-04+ 0.0000000000e+00j)  ( -2.5909076739e-04+ 0.0000000000e+00j)
 ( -2.9345364818e-04+ 0.0000000000e+00j)  ( -2.5934998775e-04+ 0.0000000000e+00j)
 ( -2.9316034120e-04+ 0.0000000000e+00j)  ( -2.5909076740e-04+ 0.0000000000e+00j)
 ( -2.9228217808e-04+ 0.0000000000e+00j)  ( -2.5831465984e-04+ 0.0000000000e+00j)
 ( -2.9082441464e-04+ 0.0000000000e+00j)  ( -2.5702631010e-04+ 0.0000000000e+00j)
 ( -2.8879575234e-04+ 0.0000000000e+00j)  ( -2.5523340841e-04+ 0.0000000000e+00j)
 ( -2.8620825178e-04+ 0.0000000000e+00j)  ( -2.5294661374e-04+ 0.0000000000e+00j)
 ( -2.8307721330e-04+ 0.0000000000e+00j)  ( -2.5017944831e-04+ 0.0000000000e+00j)
 ( -2.7942102623e-04+ 0.0000000000e+00j)  ( -2.4694816433e-04+ 0.0000000000e+00j)
 ( -2.7526098912e-04+ 0.0000000000e+00j)  ( -2.4327158515e-04+ 0.0000000000e+00j)
 ( -2.7062110308e-04+ 0.0000000000e+00j)  ( -2.3917092259e-04+ 0.0000000000e+00j)
 ( -2.6552784132e-04+ 0.0000000000e+00j)  ( -2.3466957330e-04+ 0.0000000000e+00j)
 ( -2.6000989785e-04+ 0.0000000000e+00j)  ( -2.2979289658e-04+ 0.0000000000e+00j)
 ( -2.5409791857e-04+ 0.0000000000e+00j)  ( -2.2456797687e-04+ 0.0000000000e+00j)
 ( -2.4782421861e-04+ 0.0000000000e+00j)  ( -2.1902337376e-04+ 0.0000000000e+00j)
 ( -2.4122248911e-04+ 0.0000000000e+00j)  ( -2.1318886301e-04+ 0.0000000000e+00j)
 ( -2.3432749752e-04+ 0.0000000000e+00j)  ( -2.0709517157e-04+ 0.0000000000e+00j)
 ( -2.2717478494e-04+ 0.0000000000e+00j)  ( -2.0077371014e-04+ 0.0000000000e+00j)
 ( -2.1980036420e-04+ 0.0000000000e+00j)  ( -1.9425630631e-04+ 0.0000000000e+00j)
 ( -2.1224042216e-04+ 0.0000000000e+00j)  ( -1.8757494152e-04+ 0.0000000000e+00j)
 ( -2.0453102980e-04+ 0.0000000000e+00j)  ( -1.8076149473e-04+ 0.0000000000e+00j)
 ( -1.9670786295e-04+ 0.0000000000e+00j)  ( -1.7384749574e-04+ 0.0000000000e+00j)
 ( -1.8880593695e-04+ 0.0000000000e+00j)  ( -1.6686389058e-04+ 0.0000000000e+00j)
 ( -1.8085935751e-04+ 0.0000000000e+00j)  ( -1.5984082138e-04+ 0.0000000000e+00j)
 ( -1.7290109035e-04+ 0.0000000000e+00j)  ( -1.5280742273e-04+ 0.0000000000e+00j)
 ( -1.6496275133e-04+ 0.0000000000e+00j)  ( -1.4579163629e-04+ 0.0000000000e+00j)
 ( -1.5707441892e-04+ 0.0000000000e+00j)  ( -1.3882004494e-04+ 0.0000000000e+00j)
 ( -1.4926446999e-04+ 0.0000000000e+00j)  ( -1.3191772775e-04+ 0.0000000000e+00j)
 ( -1.4155943991e-04+ 0.0000000000e+00j)  ( -1.2510813629e-04+ 0.0000000000e+00j)
 ( -1.3398390742e-04+ 0.0000000000e+00j)  ( -1.1841299289e-04+ 0.0000000000e+00j)
 ( -1.2656040434e-04+ 0.0000000000e+00j)  ( -1.1185221082e-04+ 0.0000000000e+00j)
 ( -1.1930934988e-04+ 0.0000000000e+00j)  ( -1.0544383629e-04+ 0.0000000000e+00j)
 ( -1.1224900909e-04+ 0.0000000000e+00j)  ( -9.9204011668e-05+ 0.0000000000e+00j)
 ( -1.0539547451e-04+ 0.0000000000e+00j)  ( -9.3146959320e-05+ 0.0000000000e+00j)
 ( -9.8762669953e-05+ 0.0000000000e+00j)  ( -8.7284984891e-05+ 0.0000000000e+00j)
 ( -9.2362375011e-05+ 0.0000000000e+00j)  ( -8.1628499019e-05+ 0.0000000000e+00j)
 ( -8.6204268833e-05+ 0.0000000000e+00j)  ( -7.6186055990e-05+ 0.0000000000e+00j)
 ( -8.0295991357e-05+ 0.0000000000e+00j)  ( -7.0964407866e-05+ 0.0000000000e+00j)
 ( -7.4643220213e-05+ 0.0000000000e+00j)  ( -6.5968572455e-05+ 0.0000000000e+00j)
 ( -6.9249761351e-05+ 0.0000000000e+00j)  ( -6.1201913397e-05+ 0.0000000000e+00j)
 ( -6.4117651399e-05+ 0.0000000000e+00j)  ( -5.6666230636e-05+ 0.0000000000e+00j)
 ( -5.9247269754e-05+ 0.0000000000e+00j)  ( -5.2361859476e-05+ 0.0000000000e+00j)
 ( -5.4637458403e-05+ 0.0000000000e+00j)  ( -4.8287776481e-05+ 0.0000000000e+00j)
 ( -5.0285647522e-05+ 0.0000000000e+00j)  ( -4.4441710481e-05+ 0.0000000000e+00j)
 ( -4.6187984978e-05+ 0.0000000000e+00j)  ( -4.0820257017e-05+ 0.0000000000e+00j)
 ( -4.2339467923e-05+ 0.0000000000e+00j)  ( -3.7418994645e-05+ 0.0000000000e+00j)
 ( -3.8734074817e-05+ 0.0000000000e+00j)  ( -3.4232601619e-05+ 0.0000000000e+00j)
 ( -3.5364896323e-05+ 0.0000000000e+00j)  ( -3.1254971568e-05+ 0.0000000000e+00j)
 ( -3.2224263668e-05+ 0.0000000000e+00j)  ( -2.8479326945e-05+ 0.0000000000e+00j)
 ( -2.9303873213e-05+ 0.0000000000e+00j)  ( -2.5898329116e-05+ 0.0000000000e+00j)
 ( -2.6594906137e-05+ 0.0000000000e+00j)  ( -2.3504184138e-05+ 0.0000000000e+00j)
 ( -2.4088142305e-05+ 0.0000000000e+00j)  ( -2.1288743391e-05+ 0.0000000000e+00j)
 ( -2.1774067530e-05+ 0.0000000000e+00j)  ( -1.9243598380e-05+ 0.0000000000e+00j)
 ( -1.9642973641e-05+ 0.0000000000e+00j)  ( -1.7360169165e-05+ 0.0000000000e+00j)
 ( -1.7685050866e-05+ 0.0000000000e+00j)  ( -1.5629786016e-05+ 0.0000000000e+00j)
 ( -1.5890472232e-05+ 0.0000000000e+00j)  ( -1.4043763999e-05+ 0.0000000000e+00j)
 ( -1.4249469799e-05+ 0.0000000000e+00j)  ( -1.2593470354e-05+ 0.0000000000e+00j)
 ( -1.2752402675e-05+ 0.0000000000e+00j)  ( -1.1270384603e-05+ 0.0000000000e+00j)
 ( -1.1389816867e-05+ 0.0000000000e+00j)  ( -1.0066151448e-05+ 0.0000000000e+00j)
 ( -1.0152497141e-05+ 0.0000000000e+00j)  ( -8.9726266005e-06+ 0.0000000000e+00j)
 ( -9.0315111307e-06+ 0.0000000000e+00j)  ( -7.9819157677e-06+ 0.0000000000e+00j)
 ( -8.0182460348e-06+ 0.0000000000e+00j)  ( -7.0864070837e-06+ 0.0000000000e+00j)
 ( -7.1044382836e-06+ 0.0000000000e+00j)  ( -6.2787973278e-06+ 0.0000000000e+00j)
 ( -6.2821966174e-06+ 0.0000000000e+00j)  ( -5.5521123217e-06+ 0.0000000000e+00j)
 ( -5.5440190567e-06+ 0.0000000000e+00j)  ( -4.8997219268e-06+ 0.0000000000e+00j)
 ( -4.8828042651e-06+ 0.0000000000e+00j)  ( -4.3153500874e-06+ 0.0000000000e+00j)
 ( -4.2918578282e-06+ 0.0000000000e+00j)  ( -3.7930803792e-06+ 0.0000000000e+00j)
 ( -3.7648939724e-06+ 0.0000000000e+00j)  ( -3.3273575284e-06+ 0.0000000000e+00j)
 ( -3.2960332486e-06+ 0.0000000000e+00j)  ( -2.9129853652e-06+ 0.0000000000e+00j)
 ( -2.8797966951e-06+ 0.0000000000e+00j)  ( -2.5451216642e-06+ 0.0000000000e+00j)
 ( -2.5110969757e-06+ 0.0000000000e+00j)  ( -2.2192703132e-06+ 0.0000000000e+00j)
 ( -2.1852269707e-06+ 0.0000000000e+00j)  ( -1.9312712293e-06+ 0.0000000000e+00j)
 ( -1.8978462679e-06+ 0.0000000000e+00j)  ( -1.6772884207e-06+ 0.0000000000e+00j)
 ( -1.6449659751e-06+ 0.0000000000e+00j)  ( -1.4537965635e-06+ 0.0000000000e+00j)
 ( -1.4229322400e-06+ 0.0000000000e+00j)  ( -1.2575664371e-06+ 0.0000000000e+00j)
 ( -1.2284088333e-06+ 0.0000000000e+00j)  ( -1.0856495314e-06+ 0.0000000000e+00j)
 ( -1.0583591114e-06+ 0.0000000000e+00j)  ( -9.3536210592e-07+ 0.0000000000e+00j)
 ( -9.1002764640e-07+ 0.0000000000e+00j)  ( -8.0426895423e-07+ 0.0000000000e+00j)
 ( -7.8092177117e-07+ 0.0000000000e+00j)  ( -6.9016709400e-07+ 0.0000000000e+00j)
 ( -6.6879325736e-07+ 0.0000000000e+00j)  ( -5.9106957433e-07+ 0.0000000000e+00j)
 ( -5.7162031166e-07+ 0.0000000000e+00j)  ( -5.0518956425e-07+ 0.0000000000e+00j)
 ( -4.8759004463e-07+ 0.0000000000e+00j)  ( -4.3092485892e-07+ 0.0000000000e+00j)
 ( -4.1508153899e-07+ 0.0000000000e+00j)  ( -3.6684291566e-07+ 0.0000000000e+00j)
 ( -3.5264961804e-07+ 0.0000000000e+00j)  ( -3.1166650869e-07+ 0.0000000000e+00j)
 ( -2.9900939090e-07+ 0.0000000000e+00j)  ( -2.6426007050e-07+ 0.0000000000e+00j)
 ( -2.5302163037e-07+ 0.0000000000e+00j)  ( -2.2361676895e-07+ 0.0000000000e+00j)
 ( -2.1367901960e-07+ 0.0000000000e+00j)  ( -1.8884635232e-07+ 0.0000000000e+00j)
 ( -1.8009328751e-07+ 0.0000000000e+00j)  ( -1.5916377981e-07+ 0.0000000000e+00j)
 ( -1.5148323829e-07+ 0.0000000000e+00j)  ( -1.3387864211e-07+ 0.0000000000e+00j)
 ( -1.2716366790e-07+ 0.0000000000e+00j)  ( -1.1238536605e-07+ 0.0000000000e+00j)
 ( -1.0653515028e-07+ 0.0000000000e+00j)  ( -9.4154187746e-08+ 0.0000000000e+00j)
 ( -8.9074667638e-08+ 0.0000000000e+00j)  ( -7.8722871827e-08+ 0.0000000000e+00j)
 ( -7.4327052243e-08+ 0.0000000000e+00j)  ( -6.5689147791e-08+ 0.0000000000e+00j)
 ( -6.1897202232e-08+ 0.0000000000e+00j)  ( -5.4703830463e-08+ 0.0000000000e+00j)
 ( -5.1443029957e-08+ 0.0000000000e+00j)  ( -4.5464587848e-08+ 0.0000000000e+00j)
 ( -4.2669099003e-08+ 0.0000000000e+00j)  ( -3.7710317626e-08+ 0.0000000000e+00j)
 ( -3.5320904438e-08+ 0.0000000000e+00j)  ( -3.1216092104e-08+ 0.0000000000e+00j)
 ( -2.9179750230e-08+ 0.0000000000e+00j)  ( -2.5788630972e-08+ 0.0000000000e+00j)
 ( -2.4058178100e-08+ 0.0000000000e+00j)  ( -2.1262261383e-08+ 0.0000000000e+00j)
 ( -1.9795902773e-08+ 0.0000000000e+00j)  ( -1.7495325582e-08+ 0.0000000000e+00j)
 ( -1.6256209949e-08+ 0.0000000000e+00j)  ( -1.4366997499e-08+ 0.0000000000e+00j)
 ( -1.3322775136e-08+ 0.0000000000e+00j)  ( -1.1774471270e-08+ 0.0000000000e+00j)
 ( -1.2482346140e-08+ 0.0000000000e+00j)  ( -1.0915040355e-08+ 0.0000000000e+00j)
 ( -1.5230733650e-08+ 0.0000000000e+00j)  ( -1.3318335397e-08+ 0.0000000000e+00j)
 ( -1.8547135136e-08+ 0.0000000000e+00j)  ( -1.6218323562e-08+ 0.0000000000e+00j)
 ( -2.2540537093e-08+ 0.0000000000e+00j)  ( -1.9710306805e-08+ 0.0000000000e+00j)
 ( -2.7339029590e-08+ 0.0000000000e+00j)  ( -2.3906291977e-08+ 0.0000000000e+00j)
 ( -3.3092786770e-08+ 0.0000000000e+00j)  ( -2.8937597085e-08+ 0.0000000000e+00j)
 ( -3.9977441640e-08+ 0.0000000000e+00j)  ( -3.4957802342e-08+ 0.0000000000e+00j)
 ( -4.8197894406e-08+ 0.0000000000e+00j)  ( -4.2146080323e-08+ 0.0000000000e+00j)
 ( -5.7992595298e-08+ 0.0000000000e+00j)  ( -5.0710941015e-08+ 0.0000000000e+00j)
 ( -6.9638343960e-08+ 0.0000000000e+00j)  ( -6.0894428607e-08+ 0.0000000000e+00j)
 ( -8.3455648418e-08+ 0.0000000000e+00j)  ( -7.2976807563e-08+ 0.0000000000e+00j)
 ( -9.9814686668e-08+ 0.0000000000e+00j)  ( -8.7281775670e-08+ 0.0000000000e+00j)
 ( -1.1914191349e-07+ 0.0000000000e+00j)  ( -1.0418224128e-07+ 0.0000000000e+00j)
 ( -1.4192735360e-07+ 0.0000000000e+00j)  ( -1.2410670074e-07+ 0.0000000000e+00j)
 ( -1.6873261999e-07+ 0.0000000000e+00j)  ( -1.4754624989e-07+ 0.0000000000e+00j)
 ( -2.0019969257e-07+ 0.0000000000e+00j)  ( -1.7506226052e-07+ 0.0000000000e+00j)
 ( -2.3706048767e-07+ 0.0000000000e+00j)  ( -2.0729474821e-07+ 0.0000000000e+00j)
 ( -2.8014724232e-07+ 0.0000000000e+00j)  ( -2.4497145284e-07+ 0.0000000000e+00j)
 ( -3.3040372968e-07+ 0.0000000000e+00j)  ( -2.8891764572e-07+ 0.0000000000e+00j)
 ( -3.8889731211e-07+ 0.0000000000e+00j)  ( -3.4006666927e-07+ 0.0000000000e+00j)
 ( -4.5683182680e-07+ 0.0000000000e+00j)  ( -3.9947120474e-07+ 0.0000000000e+00j)
 ( -5.3556128564e-07+ 0.0000000000e+00j)  ( -4.6831525188e-07+ 0.0000000000e+00j)
 ( -6.2660435501e-07+ 0.0000000000e+00j)  ( -5.4792679057e-07+ 0.0000000000e+00j)
 ( -7.3165956341e-07+ 0.0000000000e+00j)  ( -6.3979107906e-07+ 0.0000000000e+00j)
 ( -8.5262116512e-07+ 0.0000000000e+00j)  ( -7.4556452567e-07+ 0.0000000000e+00j)
 ( -9.9159556542e-07+ 0.0000000000e+00j)  ( -8.6708905168e-07+ 0.0000000000e+00j)
 ( -1.1509181888e-06+ 0.0000000000e+00j)  ( -1.0064068415e-06+ 0.0000000000e+00j)
 ( -1.3331706448e-06+ 0.0000000000e+00j)  ( -1.1657753531e-06+ 0.0000000000e+00j)
 ( -1.5411980190e-06+ 0.0000000000e+00j)  ( -1.3476824382e-06+ 0.0000000000e+00j)
 ( -1.7781260845e-06+ 0.0000000000e+00j)  ( -1.5548613920e-06+ 0.0000000000e+00j)
 ( -2.0473782006e-06+ 0.0000000000e+00j)  ( -1.7903057309e-06+ 0.0000000000e+00j)
 ( -2.3526916317e-06+ 0.0000000000e+00j)  ( -2.0572834617e-06+ 0.0000000000e+00j)
 ( -2.6981329876e-06+ 0.0000000000e+00j)  ( -2.3593505832e-06+ 0.0000000000e+00j)
 ( -3.0881124529e-06+ 0.0000000000e+00j)  ( -2.7003635295e-06+ 0.0000000000e+00j)
 ( -3.5273964437e-06+ 0.0000000000e+00j)  ( -3.0844902370e-06+ 0.0000000000e+00j)
 ( -4.0211182972e-06+ 0.0000000000e+00j)  ( -3.5162194918e-06+ 0.0000000000e+00j)
 ( -4.5747865743e-06+ 0.0000000000e+00j)  ( -4.0003681901e-06+ 0.0000000000e+00j)
 ( -5.1942905286e-06+ 0.0000000000e+00j)  ( -4.5420861203e-06+ 0.0000000000e+00j)
 ( -5.8859022767e-06+ 0.0000000000e+00j)  ( -5.1468578607e-06+ 0.0000000000e+00j)
 ( -6.6562751873e-06+ 0.0000000000e+00j)  ( -5.8205013714e-06+ 0.0000000000e+00j)
 ( -7.5124379993e-06+ 0.0000000000e+00j)  ( -6.5691628501e-06+ 0.0000000000e+00j)
 ( -8.4617841748e-06+ 0.0000000000e+00j)  ( -7.3993074225e-06+ 0.0000000000e+00j)
 ( -9.5120560001e-06+ 0.0000000000e+00j)  ( -8.3177052398e-06+ 0.0000000000e+00j)
 ( -1.0671322962e-05+ 0.0000000000e+00j)  ( -9.3314125700e-06+ 0.0000000000e+00j)
 ( -1.1947953955e-05+ 0.0000000000e+00j)  ( -1.0447747493e-05+ 0.0000000000e+00j)
 ( -1.3350582896e-05+ 0.0000000000e+00j)  ( -1.1674259836e-05+ 0.0000000000e+00j)
 ( -1.4888067400e-05+ 0.0000000000e+00j)  ( -1.3018695037e-05+ 0.0000000000e+00j)
 ( -1.6569440191e-05+ 0.0000000000e+00j)  ( -1.4488951656e-05+ 0.0000000000e+00j)
 ( -1.8403853027e-05+ 0.0000000000e+00j)  ( -1.6093032337e-05+ 0.0000000000e+00j)
 ( -2.0400512974e-05+ 0.0000000000e+00j)  ( -1.7838988091e-05+ 0.0000000000e+00j)
 ( -2.2568610982e-05+ 0.0000000000e+00j)  ( -1.9734855838e-05+ 0.0000000000e+00j)
 ( -2.4917242812e-05+ 0.0000000000e+00j)  ( -2.1788589257e-05+ 0.0000000000e+00j)
 ( -2.7455322474e-05+ 0.0000000000e+00j)  ( -2.4007983100e-05+ 0.0000000000e+00j)
 ( -3.0191488478e-05+ 0.0000000000e+00j)  ( -2.6400591209e-05+ 0.0000000000e+00j)
 ( -3.3134003335e-05+ 0.0000000000e+00j)  ( -2.8973638640e-05+ 0.0000000000e+00j)
 ( -3.6290646872e-05+ 0.0000000000e+00j)  ( -3.1733928372e-05+ 0.0000000000e+00j)
 ( -3.9668604100e-05+ 0.0000000000e+00j)  ( -3.4687743253e-05+ 0.0000000000e+00j)
 ( -4.3274348501e-05+ 0.0000000000e+00j)  ( -3.7840743942e-05+ 0.0000000000e+00j)
 ( -4.7113521763e-05+ 0.0000000000e+00j)  ( -4.1197863746e-05+ 0.0000000000e+00j)
 ( -5.1190811142e-05+ 0.0000000000e+00j)  ( -4.4763201383e-05+ 0.0000000000e+00j)
 ( -5.5509825774e-05+ 0.0000000000e+00j)  ( -4.8539912817e-05+ 0.0000000000e+00j)
 ( -6.0072973369e-05+ 0.0000000000e+00j)  ( -5.2530103444e-05+ 0.0000000000e+00j)
 ( -6.4881338892e-05+ 0.0000000000e+00j)  ( -5.6734721997e-05+ 0.0000000000e+00j)
 ( -6.9934566879e-05+ 0.0000000000e+00j)  ( -6.1153457646e-05+ 0.0000000000e+00j)
 ( -7.5230749177e-05+ 0.0000000000e+00j)  ( -6.5784641828e-05+ 0.0000000000e+00j)
 ( -8.0766319924e-05+ 0.0000000000e+00j)  ( -7.0625156417e-05+ 0.0000000000e+00j)
 ( -8.6535959645e-05+ 0.0000000000e+00j)  ( -7.5670349863e-05+ 0.0000000000e+00j)
 ( -9.2532510348e-05+ 0.0000000000e+00j)  ( -8.0913962941e-05+ 0.0000000000e+00j)
 ( -9.8746903466e-05+ 0.0000000000e+00j)  ( -8.6348065751e-05+ 0.0000000000e+00j)
 ( -1.0516810248e-04+ 0.0000000000e+00j)  ( -9.1963007541e-05+ 0.0000000000e+00j)
 ( -1.1178306193e-04+ 0.0000000000e+00j)  ( -9.7747380862e-05+ 0.0000000000e+00j)
 ( -1.1857670443e-04+ 0.0000000000e+00j)  ( -1.0368800147e-04+ 0.0000000000e+00j)
 ( -1.2553191713e-04+ 0.0000000000e+00j)  ( -1.0976990522e-04+ 0.0000000000e+00j)
 ( -1.3262956888e-04+ 0.0000000000e+00j)  ( -1.1597636314e-04+ 0.0000000000e+00j)
 ( -1.3984854925e-04+ 0.0000000000e+00j)  ( -1.2228891542e-04+ 0.0000000000e+00j)
 ( -1.4716582996e-04+ 0.0000000000e+00j)  ( -1.2868742530e-04+ 0.0000000000e+00j)
 ( -1.5455654956e-04+ 0.0000000000e+00j)  ( -1.3515015293e-04+ 0.0000000000e+00j)
 ( -1.6199412124e-04+ 0.0000000000e+00j)  ( -1.4165384982e-04+ 0.0000000000e+00j)
 ( -1.6945036396e-04+ 0.0000000000e+00j)  ( -1.4817387337e-04+ 0.0000000000e+00j)
 ( -1.7689565623e-04+ 0.0000000000e+00j)  ( -1.5468432144e-04+ 0.0000000000e+00j)
 ( -1.8429911191e-04+ 0.0000000000e+00j)  ( -1.6115818599e-04+ 0.0000000000e+00j)
 ( -1.9162877673e-04+ 0.0000000000e+00j)  ( -1.6756752499e-04+ 0.0000000000e+00j)
 ( -1.9885184420e-04+ 0.0000000000e+00j)  ( -1.7388365121e-04+ 0.0000000000e+00j)
